,Cash balance,Unrealized value,Total asset,Rewards,CumReward,Position,Unit
2012-08-09,91.79999999999997,23.6,115.39999999999998,1.0,-124.49999999999999,2,0.0
2012-08-10,91.79999999999997,23.6,115.39999999999998,1.0,-123.49999999999999,2,0.0
2012-08-13,91.79999999999997,25.6,117.39999999999998,1.0,-122.49999999999999,2,2.0
2012-08-14,91.79999999999997,25.6,117.39999999999998,1.0,-121.49999999999999,2,0.0
2012-08-15,91.79999999999997,25.6,117.39999999999998,1.0,-120.49999999999999,2,0.0
2012-08-16,91.79999999999997,27.6,119.39999999999998,1.0,-119.49999999999999,2,2.0
2012-08-17,91.79999999999997,29.6,121.39999999999998,1.0,-118.49999999999999,2,2.0
2012-08-20,91.79999999999997,29.6,121.39999999999998,1.0,-117.49999999999999,2,0.0
2012-08-21,91.79999999999997,29.6,121.39999999999998,1.0,-116.49999999999999,2,0.0
2012-08-22,91.79999999999997,25.6,117.39999999999998,-3.0,-119.49999999999999,2,-4.0
2012-08-23,91.79999999999997,25.6,117.39999999999998,1.0,-118.49999999999999,2,0.0
2012-08-24,91.79999999999997,25.6,117.39999999999998,1.0,-117.49999999999999,2,0.0
2012-08-27,91.79999999999997,27.6,119.39999999999998,1.0,-116.49999999999999,2,2.0
2012-08-28,91.79999999999997,25.6,117.39999999999998,-1.0,-117.49999999999999,2,-2.0
2012-08-29,91.79999999999997,25.6,117.39999999999998,1.0,-116.49999999999999,2,0.0
2012-08-30,91.79999999999997,25.6,117.39999999999998,1.0,-115.49999999999999,2,0.0
2012-08-31,91.79999999999997,25.6,117.39999999999998,1.0,-114.49999999999999,2,0.0
2012-09-04,91.79999999999997,25.6,117.39999999999998,1.0,-113.49999999999999,2,0.0
2012-09-05,91.79999999999997,25.6,117.39999999999998,1.0,-112.49999999999999,2,0.0
2012-09-06,91.79999999999997,25.6,117.39999999999998,1.0,-111.49999999999999,2,0.0
2012-09-07,91.79999999999997,27.6,119.39999999999998,1.0,-110.49999999999999,2,2.0
2012-09-10,91.79999999999997,25.6,117.39999999999998,-1.0,-111.49999999999999,2,-2.0
2012-09-11,91.79999999999997,21.6,113.39999999999998,-3.0,-114.49999999999999,2,-4.0
2012-09-12,91.79999999999997,23.6,115.39999999999998,1.0,-113.49999999999999,2,2.0
2012-09-13,91.79999999999997,21.6,113.39999999999998,-1.0,-114.49999999999999,2,-2.0
2012-09-14,91.79999999999997,27.6,119.39999999999998,1.0,-113.49999999999999,2,6.0
2012-09-17,91.79999999999997,29.6,121.39999999999998,1.0,-112.49999999999999,2,2.0
2012-09-18,91.79999999999997,29.6,121.39999999999998,1.0,-111.49999999999999,2,0.0
2012-09-19,91.79999999999997,27.6,119.39999999999998,-1.0,-112.49999999999999,2,-2.0
2012-09-20,91.79999999999997,27.6,119.39999999999998,1.0,-111.49999999999999,2,0.0
2012-09-21,91.79999999999997,29.6,121.39999999999998,1.0,-110.49999999999999,2,2.0
2012-09-24,91.79999999999997,27.6,119.39999999999998,-1.0,-111.49999999999999,2,-2.0
2012-09-25,91.79999999999997,29.6,121.39999999999998,1.0,-110.49999999999999,2,2.0
2012-09-26,91.79999999999997,27.6,119.39999999999998,-1.0,-111.49999999999999,2,-2.0
2012-09-27,91.79999999999997,27.6,119.39999999999998,1.0,-110.49999999999999,2,0.0
2012-09-28,91.79999999999997,25.6,117.39999999999998,-1.0,-111.49999999999999,2,-2.0
2012-10-01,91.79999999999997,27.6,119.39999999999998,1.0,-110.49999999999999,2,2.0
2012-10-02,91.79999999999997,31.6,123.39999999999998,1.0,-109.49999999999999,2,4.0
2012-10-03,91.79999999999997,29.6,121.39999999999998,-1.0,-110.49999999999999,2,-2.0
2012-10-04,91.79999999999997,29.6,121.39999999999998,1.0,-109.49999999999999,2,0.0
2012-10-05,91.79999999999997,31.6,123.39999999999998,1.0,-108.49999999999999,2,2.0
2012-10-08,91.79999999999997,31.6,123.39999999999998,1.0,-107.49999999999999,2,0.0
2012-10-09,91.79999999999997,33.6,125.39999999999998,1.0,-106.49999999999999,2,2.0
2012-10-10,91.79999999999997,29.6,121.39999999999998,-3.0,-109.49999999999999,2,-4.0
2012-10-11,91.79999999999997,29.6,121.39999999999998,1.0,-108.49999999999999,2,0.0
2012-10-12,91.79999999999997,27.6,119.39999999999998,-1.0,-109.49999999999999,2,-2.0
2012-10-15,91.79999999999997,27.6,119.39999999999998,1.0,-108.49999999999999,2,0.0
2012-10-16,91.79999999999997,29.6,121.39999999999998,1.0,-107.49999999999999,2,2.0
2012-10-17,91.79999999999997,33.6,125.39999999999998,1.0,-106.49999999999999,2,4.0
2012-10-18,91.79999999999997,31.6,123.39999999999998,-1.0,-107.49999999999999,2,-2.0
2012-10-19,91.79999999999997,31.6,123.39999999999998,1.0,-106.49999999999999,2,0.0
2012-10-22,91.79999999999997,25.6,117.39999999999998,-5.0,-111.49999999999999,2,-6.0
2012-10-23,91.79999999999997,19.6,111.39999999999998,-5.0,-116.49999999999999,2,-6.0
2012-10-24,91.79999999999997,17.6,109.39999999999998,-1.0,-117.49999999999999,2,-2.0
2012-10-25,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-118.5,2,-2.000000000000014
2012-10-26,91.79999999999997,13.6,105.39999999999996,-1.0,-119.5,2,-2.0
2012-10-31,91.79999999999997,13.6,105.39999999999996,1.0,-118.5,2,0.0
2012-11-01,91.79999999999997,13.6,105.39999999999996,1.0,-117.5,2,0.0
2012-11-02,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-116.49999999999999,2,4.000000000000014
2012-11-05,91.79999999999997,13.6,105.39999999999996,-3.000000000000014,-119.5,2,-4.000000000000014
2012-11-06,91.79999999999997,19.6,111.39999999999998,1.0000000000000124,-118.49999999999999,2,6.000000000000014
2012-11-07,91.79999999999997,19.6,111.39999999999998,1.0,-117.49999999999999,2,0.0
2012-11-08,91.79999999999997,17.6,109.39999999999998,-1.0,-118.49999999999999,2,-2.0
2012-11-09,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-119.5,2,-2.000000000000014
2012-11-12,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-118.49999999999999,2,2.000000000000014
2012-11-13,91.79999999999997,15.6,107.39999999999996,-1.0000000000000142,-119.5,2,-2.000000000000014
2012-11-14,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-118.49999999999999,2,2.000000000000014
2012-11-15,91.79999999999997,11.6,103.39999999999996,-5.000000000000014,-123.5,2,-6.000000000000014
2012-11-16,91.79999999999997,15.6,107.39999999999996,1.0,-122.5,2,4.0
2012-11-19,91.79999999999997,17.6,109.39999999999998,1.0000000000000124,-121.49999999999999,2,2.000000000000014
2012-11-20,91.79999999999997,17.6,109.39999999999998,1.0,-120.49999999999999,2,0.0
2012-11-21,91.79999999999997,17.6,109.39999999999998,1.0,-119.49999999999999,2,0.0
2012-11-23,91.79999999999997,17.6,109.39999999999998,1.0,-118.49999999999999,2,0.0
2012-11-26,91.79999999999997,17.6,109.39999999999998,1.0,-117.49999999999999,2,0.0
2012-11-27,91.79999999999997,19.6,111.39999999999998,1.0,-116.49999999999999,2,2.0
2012-11-28,91.79999999999997,19.6,111.39999999999998,1.0,-115.49999999999999,2,0.0
2012-11-29,91.79999999999997,23.6,115.39999999999998,1.0,-114.49999999999999,2,4.0
2012-11-30,91.79999999999997,21.6,113.39999999999998,-1.0,-115.49999999999999,2,-2.0
2012-12-03,91.79999999999997,23.6,115.39999999999998,1.0,-114.49999999999999,2,2.0
2012-12-04,91.79999999999997,19.6,111.39999999999998,-3.0,-117.49999999999999,2,-4.0
2012-12-05,91.79999999999997,19.6,111.39999999999998,1.0,-116.49999999999999,2,0.0
2012-12-06,91.79999999999997,21.6,113.39999999999998,1.0,-115.49999999999999,2,2.0
2012-12-07,91.79999999999997,23.6,115.39999999999998,1.0,-114.49999999999999,2,2.0
2012-12-10,91.79999999999997,23.6,115.39999999999998,1.0,-113.49999999999999,2,0.0
2012-12-11,91.79999999999997,25.6,117.39999999999998,1.0,-112.49999999999999,2,2.0
2012-12-12,91.79999999999997,29.6,121.39999999999998,1.0,-111.49999999999999,2,4.0
2012-12-13,91.79999999999997,27.6,119.39999999999998,-1.0,-112.49999999999999,2,-2.0
2012-12-14,91.79999999999997,25.6,117.39999999999998,-1.0,-113.49999999999999,2,-2.0
2012-12-17,91.79999999999997,25.6,117.39999999999998,1.0,-112.49999999999999,2,0.0
2012-12-18,91.79999999999997,27.6,119.39999999999998,1.0,-111.49999999999999,2,2.0
2012-12-19,91.79999999999997,29.6,121.39999999999998,1.0,-110.49999999999999,2,2.0
2012-12-20,91.79999999999997,27.6,119.39999999999998,-1.0,-111.49999999999999,2,-2.0
2012-12-21,91.79999999999997,27.6,119.39999999999998,1.0,-110.49999999999999,2,0.0
2012-12-24,91.79999999999997,27.6,119.39999999999998,1.0,-109.49999999999999,2,0.0
2012-12-26,91.79999999999997,27.6,119.39999999999998,1.0,-108.49999999999999,2,0.0
2012-12-27,91.79999999999997,27.6,119.39999999999998,1.0,-107.49999999999999,2,0.0
2012-12-28,91.79999999999997,25.6,117.39999999999998,-1.0,-108.49999999999999,2,-2.0
2012-12-31,91.79999999999997,23.6,115.39999999999998,-1.0,-109.49999999999999,2,-2.0
2013-01-02,91.79999999999997,31.6,123.39999999999998,1.0,-108.49999999999999,2,8.0
2013-01-03,91.79999999999997,31.6,123.39999999999998,1.0,-107.49999999999999,2,0.0
2013-01-04,91.79999999999997,31.6,123.39999999999998,1.0,-106.49999999999999,2,0.0
2013-01-07,91.79999999999997,33.6,125.39999999999998,1.0,-105.49999999999999,2,2.0
2013-01-08,91.79999999999997,33.6,125.39999999999998,1.0,-104.49999999999999,2,0.0
2013-01-09,91.79999999999997,35.6,127.39999999999998,1.0,-103.49999999999999,2,2.0
2013-01-10,91.79999999999997,37.6,129.39999999999998,1.0,-102.49999999999999,2,2.0
2013-01-11,91.79999999999997,35.6,127.39999999999998,-1.0,-103.49999999999999,2,-2.0
2013-01-14,91.79999999999997,35.6,127.39999999999998,1.0,-102.49999999999999,2,0.0
2013-01-15,91.79999999999997,37.6,129.39999999999998,1.0,-101.49999999999999,2,2.0
2013-01-16,91.79999999999997,37.6,129.39999999999998,1.0,-100.49999999999999,2,0.0
2013-01-17,91.79999999999997,39.6,131.39999999999998,1.0,-99.49999999999999,2,2.0
2013-01-18,91.79999999999997,41.6,133.39999999999998,1.0,-98.49999999999999,2,2.0
2013-01-22,91.79999999999997,41.6,133.39999999999998,1.0,-97.49999999999999,2,0.0
2013-01-23,91.79999999999997,43.6,135.39999999999998,1.0,-96.49999999999999,2,2.0
2013-01-24,91.79999999999997,43.6,135.39999999999998,1.0,-95.49999999999999,2,0.0
2013-01-25,91.79999999999997,45.6,137.39999999999998,1.0,-94.49999999999999,2,2.0
2013-01-28,91.79999999999997,47.6,139.39999999999998,1.0,-93.49999999999999,2,2.0
2013-01-29,91.79999999999997,47.6,139.39999999999998,1.0,-92.49999999999999,2,0.0
2013-01-30,91.79999999999997,51.6,143.39999999999998,1.0,-91.49999999999999,2,4.0
2013-01-31,91.79999999999997,47.6,139.39999999999998,-3.0,-94.49999999999999,2,-4.0
2013-02-01,91.79999999999997,49.6,141.39999999999998,1.0,-93.49999999999999,2,2.0
2013-02-04,91.79999999999997,47.6,139.39999999999998,-1.0,-94.49999999999999,2,-2.0
2013-02-05,91.79999999999997,49.6,141.39999999999998,1.0,-93.49999999999999,2,2.0
2013-02-06,91.79999999999997,49.6,141.39999999999998,1.0,-92.49999999999999,2,0.0
2013-02-07,91.79999999999997,53.6,145.39999999999998,1.0,-91.49999999999999,2,4.0
2013-02-08,91.79999999999997,51.6,143.39999999999998,-1.0,-92.49999999999999,2,-2.0
2013-02-11,91.79999999999997,51.6,143.39999999999998,1.0,-91.49999999999999,2,0.0
2013-02-12,91.79999999999997,53.6,145.39999999999998,1.0,-90.49999999999999,2,2.0
2013-02-13,91.79999999999997,53.6,145.39999999999998,1.0,-89.49999999999999,2,0.0
2013-02-14,91.79999999999997,51.6,143.39999999999998,-1.0,-90.49999999999999,2,-2.0
2013-02-15,91.79999999999997,53.6,145.39999999999998,1.0,-89.49999999999999,2,2.0
2013-02-19,91.79999999999997,55.6,147.39999999999998,1.0,-88.49999999999999,2,2.0
2013-02-20,91.79999999999997,57.6,149.39999999999998,1.0,-87.49999999999999,2,2.0
2013-02-21,91.79999999999997,53.6,145.39999999999998,-3.0,-90.49999999999999,2,-4.0
2013-02-22,91.79999999999997,53.6,145.39999999999998,1.0,-89.49999999999999,2,0.0
2013-02-25,91.79999999999997,55.6,147.39999999999998,1.0,-88.49999999999999,2,2.0
2013-02-26,91.79999999999997,51.6,143.39999999999998,-3.0,-91.49999999999999,2,-4.0
2013-02-27,91.79999999999997,51.6,143.39999999999998,1.0,-90.49999999999999,2,0.0
2013-02-28,91.79999999999997,55.6,147.39999999999998,1.0,-89.49999999999999,2,4.0
2013-03-01,91.79999999999997,55.6,147.39999999999998,1.0,-88.49999999999999,2,0.0
2013-03-04,91.79999999999997,55.6,147.39999999999998,1.0,-87.49999999999999,2,0.0
2013-03-05,91.79999999999997,55.6,147.39999999999998,1.0,-86.49999999999999,2,0.0
2013-03-06,91.79999999999997,57.6,149.39999999999998,1.0,-85.49999999999999,2,2.0
2013-03-07,91.79999999999997,59.6,151.39999999999998,1.0,-84.49999999999999,2,2.0
2013-03-08,91.79999999999997,59.6,151.39999999999998,1.0,-83.49999999999999,2,0.0
2013-03-11,91.79999999999997,59.6,151.39999999999998,1.0,-82.49999999999999,2,0.0
2013-03-12,91.79999999999997,61.6,153.39999999999998,1.0,-81.49999999999999,2,2.0
2013-03-13,91.79999999999997,59.6,151.39999999999998,-1.0,-82.49999999999999,2,-2.0
2013-03-14,91.79999999999997,59.6,151.39999999999998,1.0,-81.49999999999999,2,0.0
2013-03-15,91.79999999999997,61.6,153.39999999999998,1.0,-80.49999999999999,2,2.0
2013-03-18,91.79999999999997,59.6,151.39999999999998,-1.0,-81.49999999999999,2,-2.0
2013-03-19,91.79999999999997,61.6,153.39999999999998,1.0,-80.49999999999999,2,2.0
2013-03-20,91.79999999999997,61.6,153.39999999999998,1.0,-79.49999999999999,2,0.0
2013-03-21,91.79999999999997,59.6,151.39999999999998,-1.0,-80.49999999999999,2,-2.0
2013-03-22,91.79999999999997,59.6,151.39999999999998,1.0,-79.49999999999999,2,0.0
2013-03-25,91.79999999999997,63.6,155.39999999999998,1.0,-78.49999999999999,2,4.0
2013-03-26,91.79999999999997,59.6,151.39999999999998,-3.0,-81.49999999999999,2,-4.0
2013-03-27,91.79999999999997,59.6,151.39999999999998,1.0,-80.49999999999999,2,0.0
2013-03-28,91.79999999999997,61.6,153.39999999999998,1.0,-79.49999999999999,2,2.0
2013-04-01,91.79999999999997,61.6,153.39999999999998,1.0,-78.49999999999999,2,0.0
2013-04-02,91.79999999999997,61.6,153.39999999999998,1.0,-77.49999999999999,2,0.0
2013-04-03,91.79999999999997,63.6,155.39999999999998,1.0,-76.49999999999999,2,2.0
2013-04-04,91.79999999999997,61.6,153.39999999999998,-1.0,-77.49999999999999,2,-2.0
2013-04-05,91.79999999999997,57.6,149.39999999999998,-3.0,-80.49999999999999,2,-4.0
2013-04-08,91.79999999999997,61.6,153.39999999999998,1.0,-79.49999999999999,2,4.0
2013-04-09,91.79999999999997,61.6,153.39999999999998,1.0,-78.49999999999999,2,0.0
2013-04-10,91.79999999999997,61.6,153.39999999999998,1.0,-77.49999999999999,2,0.0
2013-04-11,91.79999999999997,67.6,159.39999999999998,1.000000000000007,-76.49999999999997,2,6.0
2013-04-12,91.79999999999997,67.6,159.39999999999998,1.0,-75.49999999999997,2,0.0
2013-04-15,91.79999999999997,65.6,157.39999999999998,-1.0,-76.49999999999997,2,-2.0
2013-04-16,91.79999999999997,63.6,155.39999999999998,-1.0,-77.49999999999997,2,-2.0
2013-04-17,91.79999999999997,59.6,151.39999999999998,-3.0,-80.49999999999997,2,-4.0
2013-04-18,91.79999999999997,61.6,153.39999999999998,1.0,-79.49999999999997,2,2.0
2013-04-19,91.79999999999997,59.6,151.39999999999998,-1.0,-80.49999999999997,2,-2.0
2013-04-22,91.79999999999997,61.6,153.39999999999998,1.0,-79.49999999999997,2,2.0
2013-04-23,91.79999999999997,61.6,153.39999999999998,1.0,-78.49999999999997,2,0.0
2013-04-24,91.79999999999997,65.6,157.39999999999998,1.000000000000007,-77.49999999999997,2,4.0
2013-04-25,91.79999999999997,57.6,149.39999999999998,-7.0,-84.49999999999997,2,-8.0
2013-04-26,91.79999999999997,59.6,151.39999999999998,1.0,-83.49999999999997,2,2.0
2013-04-29,91.79999999999997,55.6,147.39999999999998,-3.0,-86.49999999999997,2,-4.0
2013-04-30,91.79999999999997,55.6,147.39999999999998,1.0,-85.49999999999997,2,0.0
2013-05-01,91.79999999999997,57.6,149.39999999999998,1.0,-84.49999999999997,2,2.0
2013-05-02,91.79999999999997,59.6,151.39999999999998,1.0,-83.49999999999997,2,2.0
2013-05-03,91.79999999999997,63.6,155.39999999999998,1.0,-82.49999999999997,2,4.0
2013-05-06,91.79999999999997,65.6,157.39999999999998,1.000000000000007,-81.49999999999997,2,2.0
2013-05-07,91.79999999999997,65.6,157.39999999999998,1.0,-80.49999999999997,2,0.0
2013-05-08,91.79999999999997,67.6,159.39999999999998,1.0,-79.49999999999997,2,2.0
2013-05-09,91.79999999999997,67.6,159.39999999999998,1.0,-78.49999999999997,2,0.0
2013-05-10,91.79999999999997,71.6,163.39999999999998,1.0,-77.49999999999997,2,4.0
2013-05-13,91.79999999999997,71.6,163.39999999999998,1.0,-76.49999999999997,2,0.0
2013-05-14,91.79999999999997,73.6,165.39999999999998,1.0,-75.49999999999997,2,2.0
2013-05-15,91.79999999999997,73.6,165.39999999999998,1.0,-74.49999999999997,2,0.0
2013-05-16,91.79999999999997,75.6,167.39999999999998,1.0,-73.49999999999997,2,2.0
2013-05-17,91.79999999999997,75.6,167.39999999999998,1.0,-72.49999999999997,2,0.0
2013-05-20,91.79999999999997,75.6,167.39999999999998,1.0,-71.49999999999997,2,0.0
2013-05-21,91.79999999999997,77.6,169.39999999999998,1.0,-70.49999999999997,2,2.0
2013-05-22,91.79999999999997,75.6,167.39999999999998,-1.0,-71.49999999999997,2,-2.0
2013-05-23,91.79999999999997,71.6,163.39999999999998,-3.0,-74.49999999999997,2,-4.0
2013-05-24,91.79999999999997,71.6,163.39999999999998,1.0,-73.49999999999997,2,0.0
2013-05-28,91.79999999999997,75.6,167.39999999999998,1.0,-72.49999999999997,2,4.0
2013-05-29,91.79999999999997,75.6,167.39999999999998,1.0,-71.49999999999997,2,0.0
2013-05-30,91.79999999999997,75.6,167.39999999999998,1.0,-70.49999999999997,2,0.0
2013-05-31,91.79999999999997,73.6,165.39999999999998,-1.0,-71.49999999999997,2,-2.0
2013-06-03,91.79999999999997,73.6,165.39999999999998,1.0,-70.49999999999997,2,0.0
2013-06-04,91.79999999999997,73.6,165.39999999999998,1.0,-69.49999999999997,2,0.0
2013-06-05,91.79999999999997,71.6,163.39999999999998,-1.0,-70.49999999999997,2,-2.0
2013-06-06,91.79999999999997,67.6,159.39999999999998,-3.0,-73.49999999999997,2,-4.0
2013-06-07,91.79999999999997,71.6,163.39999999999998,1.0,-72.49999999999997,2,4.0
2013-06-10,91.79999999999997,75.6,167.39999999999998,1.0,-71.49999999999997,2,4.0
2013-06-11,91.79999999999997,71.6,163.39999999999998,-3.0,-74.49999999999997,2,-4.0
2013-06-12,91.79999999999997,75.6,167.39999999999998,1.0,-73.49999999999997,2,4.0
2013-06-13,91.79999999999997,69.6,161.39999999999998,-5.0,-78.49999999999997,2,-6.0
2013-06-14,91.79999999999997,75.6,167.39999999999998,1.0,-77.49999999999997,2,6.0
2013-06-17,91.79999999999997,77.6,169.39999999999998,1.0,-76.49999999999997,2,2.0
2013-06-18,91.79999999999997,77.6,169.39999999999998,1.0,-75.49999999999997,2,0.0
2013-06-19,91.79999999999997,79.6,171.39999999999998,1.0,-74.49999999999997,2,2.0
2013-06-20,91.79999999999997,73.6,165.39999999999998,-5.0,-79.49999999999997,2,-6.0
2013-06-21,91.79999999999997,71.6,163.39999999999998,-1.0,-80.49999999999997,2,-2.0
2013-06-24,91.79999999999997,69.6,161.39999999999998,-1.0,-81.49999999999997,2,-2.0
2013-06-25,91.79999999999997,67.6,159.39999999999998,-1.0,-82.49999999999997,2,-2.0
2013-06-26,91.79999999999997,69.6,161.39999999999998,1.0,-81.49999999999997,2,2.0
2013-06-27,91.79999999999997,73.6,165.39999999999998,1.0,-80.49999999999997,2,4.0
2013-06-28,91.79999999999997,71.6,163.39999999999998,-1.0,-81.49999999999997,2,-2.0
2013-07-01,91.79999999999997,67.6,159.39999999999998,-3.0,-84.49999999999997,2,-4.0
2013-07-02,91.79999999999997,69.6,161.39999999999998,1.0,-83.49999999999997,2,2.0
2013-07-03,91.79999999999997,67.6,159.39999999999998,-1.0,-84.49999999999997,2,-2.0
2013-07-05,91.79999999999997,73.6,165.39999999999998,1.0,-83.49999999999997,2,6.0
2013-07-08,91.79999999999997,77.6,169.39999999999998,1.0,-82.49999999999997,2,4.0
2013-07-09,91.79999999999997,79.6,171.39999999999998,1.0,-81.49999999999997,2,2.0
2013-07-10,91.79999999999997,81.6,173.39999999999998,1.0,-80.49999999999997,2,2.0
2013-07-11,91.79999999999997,83.6,175.39999999999998,1.0,-79.49999999999997,2,2.0
2013-07-12,91.79999999999997,83.6,175.39999999999998,1.0,-78.49999999999997,2,0.0
2013-07-15,91.79999999999997,85.6,177.39999999999998,1.0,-77.49999999999997,2,2.0
2013-07-16,91.79999999999997,85.6,177.39999999999998,1.0,-76.49999999999997,2,0.0
2013-07-17,91.79999999999997,85.6,177.39999999999998,1.0,-75.49999999999997,2,0.0
2013-07-18,91.79999999999997,83.6,175.39999999999998,-1.0,-76.49999999999997,2,-2.0
2013-07-19,91.79999999999997,85.6,177.39999999999998,1.0,-75.49999999999997,2,2.0
2013-07-22,91.79999999999997,87.6,179.39999999999998,1.0,-74.49999999999997,2,2.0
2013-07-23,91.79999999999997,89.6,181.39999999999998,1.0,-73.49999999999997,2,2.0
2013-07-24,91.79999999999997,91.6,183.39999999999998,1.0,-72.49999999999997,2,2.0
2013-07-25,91.79999999999997,85.6,177.39999999999998,-5.0,-77.49999999999997,2,-6.0
2013-07-26,91.79999999999997,89.6,181.39999999999998,1.0,-76.49999999999997,2,4.0
2013-07-29,91.79999999999997,89.6,181.39999999999998,1.0,-75.49999999999997,2,0.0
2013-07-30,91.79999999999997,89.6,181.39999999999998,1.0,-74.49999999999997,2,0.0
2013-07-31,91.79999999999997,91.6,183.39999999999998,1.0,-73.49999999999997,2,2.0
2013-08-01,91.79999999999997,93.6,185.39999999999998,1.0,-72.49999999999997,2,2.0
2013-08-02,91.79999999999997,93.6,185.39999999999998,1.0,-71.49999999999997,2,0.0
2013-08-05,91.79999999999997,93.6,185.39999999999998,1.0,-70.49999999999997,2,0.0
2013-08-06,91.79999999999997,93.6,185.39999999999998,1.0,-69.49999999999997,2,0.0
2013-08-07,91.79999999999997,91.6,183.39999999999998,-1.0,-70.49999999999997,2,-2.0
2013-08-08,91.79999999999997,93.6,185.39999999999998,1.0,-69.49999999999997,2,2.0
2013-08-09,91.79999999999997,95.6,187.39999999999998,1.0,-68.49999999999997,2,2.0
2013-08-12,91.79999999999997,93.6,185.39999999999998,-1.0,-69.49999999999997,2,-2.0
2013-08-13,91.79999999999997,95.6,187.39999999999998,1.0,-68.49999999999997,2,2.0
2013-08-14,91.79999999999997,95.6,187.39999999999998,1.0,-67.49999999999997,2,0.0
2013-08-15,91.79999999999997,91.6,183.39999999999998,-3.0,-70.49999999999997,2,-4.0
2013-08-16,91.79999999999997,87.6,179.39999999999998,-3.0,-73.49999999999997,2,-4.0
2013-08-19,91.79999999999997,87.6,179.39999999999998,1.0,-72.49999999999997,2,0.0
2013-08-20,91.79999999999997,87.6,179.39999999999998,1.0,-71.49999999999997,2,0.0
2013-08-21,91.79999999999997,85.6,177.39999999999998,-1.0,-72.49999999999997,2,-2.0
2013-08-22,91.79999999999997,81.6,173.39999999999998,-3.0,-75.49999999999997,2,-4.0
2013-08-23,91.79999999999997,85.6,177.39999999999998,1.0,-74.49999999999997,2,4.0
2013-08-26,91.79999999999997,83.6,175.39999999999998,-1.0,-75.49999999999997,2,-2.0
2013-08-27,91.79999999999997,81.6,173.39999999999998,-1.0,-76.49999999999997,2,-2.0
2013-08-28,91.79999999999997,79.6,171.39999999999998,-1.0,-77.49999999999997,2,-2.0
2013-08-29,91.79999999999997,79.6,171.39999999999998,1.0,-76.49999999999997,2,0.0
2013-08-30,91.79999999999997,81.6,173.39999999999998,1.0,-75.49999999999997,2,2.0
2013-09-03,91.79999999999997,83.6,175.39999999999998,1.0,-74.49999999999997,2,2.0
2013-09-04,91.79999999999997,79.6,171.39999999999998,-3.0,-77.49999999999997,2,-4.0
2013-09-05,91.79999999999997,83.6,175.39999999999998,1.0,-76.49999999999997,2,4.0
2013-09-06,91.79999999999997,85.6,177.39999999999998,1.0,-75.49999999999997,2,2.0
2013-09-09,91.79999999999997,87.6,179.39999999999998,1.0,-74.49999999999997,2,2.0
2013-09-10,91.79999999999997,91.6,183.39999999999998,1.0,-73.49999999999997,2,4.0
2013-09-11,91.79999999999997,91.6,183.39999999999998,1.0,-72.49999999999997,2,0.0
2013-09-12,91.79999999999997,95.6,187.39999999999998,1.0,-71.49999999999997,2,4.0
2013-09-13,91.79999999999997,95.6,187.39999999999998,1.0,-70.49999999999997,2,0.0
2013-09-16,91.79999999999997,97.6,189.39999999999998,1.0,-69.49999999999997,2,2.0
2013-09-17,91.79999999999997,95.6,187.39999999999998,-1.0,-70.49999999999997,2,-2.0
2013-09-18,91.79999999999997,99.6,191.39999999999998,1.0,-69.49999999999997,2,4.0
2013-09-19,91.79999999999997,101.6,193.39999999999998,1.0,-68.49999999999997,2,2.0
2013-09-20,91.79999999999997,103.6,195.39999999999998,1.0,-67.49999999999997,2,2.0
2013-09-23,91.79999999999997,99.6,191.39999999999998,-3.0,-70.49999999999997,2,-4.0
2013-09-24,91.79999999999997,101.6,193.39999999999998,1.0,-69.49999999999997,2,2.0
2013-09-25,91.79999999999997,101.6,193.39999999999998,1.0,-68.49999999999997,2,0.0
2013-09-26,91.79999999999997,99.6,191.39999999999998,-1.0,-69.49999999999997,2,-2.0
2013-09-27,91.79999999999997,99.6,191.39999999999998,1.0,-68.49999999999997,2,0.0
2013-09-30,91.79999999999997,97.6,189.39999999999998,-1.0,-69.49999999999997,2,-2.0
2013-10-01,91.79999999999997,97.6,189.39999999999998,1.0,-68.49999999999997,2,0.0
2013-10-02,91.79999999999997,95.6,187.39999999999998,-1.0,-69.49999999999997,2,-2.0
2013-10-03,91.79999999999997,95.6,187.39999999999998,1.0,-68.49999999999997,2,0.0
2013-10-04,91.79999999999997,93.6,185.39999999999998,-1.0,-69.49999999999997,2,-2.0
2013-10-07,91.79999999999997,95.6,187.39999999999998,1.0,-68.49999999999997,2,2.0
2013-10-08,91.79999999999997,95.6,187.39999999999998,1.0,-67.49999999999997,2,0.0
2013-10-09,91.79999999999997,91.6,183.39999999999998,-3.0,-70.49999999999997,2,-4.0
2013-10-10,91.79999999999997,95.6,187.39999999999998,1.0,-69.49999999999997,2,4.0
2013-10-11,91.79999999999997,95.6,187.39999999999998,1.0,-68.49999999999997,2,0.0
2013-10-14,91.79999999999997,99.6,191.39999999999998,1.0,-67.49999999999997,2,4.0
2013-10-15,91.79999999999997,101.6,193.39999999999998,1.0,-66.49999999999997,2,2.0
2013-10-16,91.79999999999997,101.6,193.39999999999998,1.0,-65.49999999999997,2,0.0
